order_id,products
2738477,24852 47766 47766 47766 47766 45066 45066 45066 45066
2472400,None
2788491,None
841266,16797 16797 16797 49279 5819 49279 5819 49279
529325,23662
1808000,13176 21137 21137 21137 21137
525229,44142 19906 5025 25134 25134 42625 5025
1291130,44632 18926 40571 40571 40571 40571 40571 24852 21137 47766 47766 47766 47766 47766 47766 47766 47766
2635728,24852 47766 43772 43772 43772
2088429,27796 36086 16797 24852 47626 47626 21938 21938 5025 28993 28993 23734 7751 23734 23734 28993
1523027,24852 47766 21903 26209 26209 26209 26209
1281872,46061
2796642,13176 27966 27966
2031249,None
825110,None
2627840,None
1471617,None
48544,None
2445252,30021
1068127,24195 48220 15984 15984 15984
477209,5386 16797 45064 45064 45064 45064 45064 45064 45064 45064 26882 7631 7631 7631 7631 35042
3413032,16797
1421454,None
92258,None
307481,None
1849159,36839 45548
1356918,13176 47209
3334710,32650 3873
1352574,8571 8571 8571
2600451,24852 4942 4942 35503 35503 21137 21137
453854,None
1262640,4081
1988818,35417
2431021,None
462890,30489
2888121,None
1129062,28456 6631 24852 49517 17316 35727 26321 19948 29628 14903 14903 14903 33168 6631 38563 12276
419397,38768
852246,31720
2839661,5258
1585201,44799 44799 44799 5450 5450 8424 44799 8424 8424 44799 44799 8424 8424 44799 8424 44799 8424 44799 8424 44799
528837,12341
710208,39180 32655 11712 21137 21137
2608871,26209
121192,24852
34233,29447 5785 44632 22035
2657530,13176 47209 31720 3957 3957 12935 3957 3957 3957 3957 3957 3957 3957 3957
739945,None
391588,13176 47209 47209 5479 21137 21137
201177,13176 47766 47766 21137 21137 21137 21137 22035
2627673,27966 47209 47209 47209
543612,13176 30489 30489
3406383,None
385197,None
2360067,24852 38689 38689 38689 38689 21137 21137 21137 21137 21137 21137 21137 21137 21137
1275976,25466 25466 25466 25466
877399,47626 47626 34358 47626 47626 47626 47626 47626
1336330,None
160631,24852 16797 5782 14147
1565878,24852 21267 43398 47626 4605 4605 4605 45007 45007 47626 45819 48957 45819 45819
1862338,28204 20842 20842 28204 16797 28204 16797
3030161,None
63367,13176 47209 47209 47209 26209 26209 26209 22935 22935
1409394,8819 33153 33153 40364 33153 33153 33153 40087
1123410,24852 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199 28199
285252,None
1235888,13176 47209 47209 47209 47209 47209 47209
1648750,24852 47766 47766
3178719,None
1033081,None
547200,41290 10673 41290 36307 36307 36307 36307 39276
1629723,44799 44799 44799 44799 5450 5450 44799 44799 8424 29487 29487 44799 44799 44799 8424 29487
1234649,24852
2740514,43154 196
2800077,24852 47766 47766 47766 47766 47626 47626 47626 8424
1702104,15424 15424 15424 15424
1536735,13176 47209 47209 18465 27966 27966
2773322,22935
3225289,23341 23341 23341 23341 23341 40348 40348 40348 40348 40348 23341 23341 23341 23341 40348
1294945,49235 49235 49235 13176 33198 49235 49235 49235 49235 49235 49235 49235 33198 33198 49235 33000 49235 49235 49235 49235 33198 49235 49235 49235 33198 49235 49235 49235 33198 49235 49235 49235 33198 49235 49235 33198 49235 49235 49235 33198 49235 33198 49235 49235 49235 33198 49235 33198 49235 49235 49235 33198 49235 33198 49235 49235 49235 33198 49235 33198 49235 49235 49235 33198 49235 33198 14233 49235 49235 49235 33198 33198 33198 49235 33000 33198 49235 49235 49235 49235 33198 33198 49235 49235 14233 33198 49235 49235 49235 33198 33198 33198 49235 33000 33198 49235 49235 33198 49235 49235
2137228,None
2915607,3407
2440623,24852 47626 47626 47626 47626 47626 47626 47626 47626 16797 16797 16797 16797 16797 16797 16797
1162162,33198
162746,47209 13176 47209 47209 47209 47209 21137 21137 21137 21137
2969417,47209 47209 47209
848912,30320 49144 49144 49144 49144 49144 37066 37066 37066 37066 49279 16797 16797 16797 16797 16797
980651,13176 21903 47209 25931 44683 44683 44683 44683 45007 44683 8518
549177,None
1776923,None
1941730,None
897648,47766 24852 47626 47626 47626 17794
3071185,None
237359,35951 31635 38312 15984 38312 38312 38312 15984 38312 38312 15984 38312 15984 38312 1409 8710
3216653,24852 10070 38511 27086 30233 30233 43961 48370 47626 29487 29487 29487 9076 9076 9076 9076 9076 33493
524582,27845 27845 27845 47766 47766 47766 47766 47766 47766 47766
3116980,26209 26209
2035121,21137 13176 21137 21137 47209 47209 27966 27966 27966 27966
1249120,24852 47766 21903 21903 21903
3062310,None
491063,15424
466593,13176 32578 1890
823321,None
2114815,24852 16797 16797 16797 16797
804323,44632
1803065,None
1566673,34358 34358 34358 34358 34358 34358 34358 34358 34358 34358 34358 34358
1943762,24852 23909
1799973,16283 11365
2880282,5785
1605369,13176 47209 21137 21137
2046504,27045 35042 35042 35042 35042
2103997,22856 22856 20995
43696,None
2622587,None
1651569,13176 17122 13176
2399281,24852 27966 27966 27966 22035 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489 30489
846694,24852 26209 26209
299433,13176 6184
2316364,47766 13176 47209 47626 47626 47626 47626 45007 45007
2319906,432 24852
920648,13176 47209 3957 3957 3957 27966 3957 3957 3957 3957 3957 27966 3957 5876 24964 24964 24964 24964 24964
519107,12341 12341 6184
2260903,27845 13176 27845 27845
2418347,36988 36988 44156 37999 44156 23296 23296 23296 23296 23296 23296 23296
239396,24852 20919 20919 4605 4605 4605 3880
3255538,44632 14947 35221
2507190,48532
203054,196
3140719,34358
1158007,5450 5450 5450 5450
1509638,6948
1352421,15924
727085,47766
1757045,None
3228011,47766 47766 47766 24852 47766 47766 47766 47766 47766 47766
549675,10070 5748
19759,38944 24852
133489,None
971391,24852 16797 16797 16797 16797 16797 16797 16797 31553 35042 31553 28842 28842
3359336,None
2767328,24852 21137 21137
722140,27086
3250888,24852 38689 36011
2359039,27845 27845
663408,27966 27966 27966 27966 27966
2587186,5479
1281707,None
79340,13176 16083 47766 47766 47209 21903 21903 21903 21903 21903 21903 21903 21903 21903 21903
2867949,24852 34940
1042450,None
2925484,5258
1599971,24852 47766 47626 24184 24184 31553 31553
1211152,27086 24852 11777 11777 5450
641643,16797 24852 5782 30696 30696 30696 30696 30696 30696 30696 30696 30696
2924433,None
2021468,38689 35417 24852 21903
2180633,24852 34969 24964
1941143,None
1904209,None
1932988,13176 27966 27966 21137 21137 21137 21137 21137 21137 21137
1556382,47141
1543484,None
1858764,33198 13176 48226 36307 17744
2598385,13176 21903 47626
2096624,None
418272,None
1006175,26165
1315097,27845 13176 27845
1937748,None
3137864,4649
1733448,45064 5782 40332 40332 20561 49381 24852
1342263,24852 16797 5077 10151 10151 1481 2481
2739329,None
2241650,16696
1896040,47766 47766 47766 8424 8424 8424 47626 47626
2183256,24852 24852 45066 21137 21137
854609,24753 24838 24838 45603 30776 30776
172163,27744 27744
2411706,22089 22089
396403,32740 28613
1651556,44533 5782 32691 26209 27323 27323 41771 41771
2983053,13176 14084 14084 14084 5479 14084 14084 30489 14126
1166142,47626 16797 16797
1567044,None
3005326,21926 13556 9156
3033341,32655 27086 24852 11712 11712 27845 27845
2569898,13176 39275 39275 39275 39275 7781 7781 8066 39275 35751
96712,7781 7781 21137 21137 21137 25513 25513 25513 45866 13380 32864
146462,6218 37733
2035483,49235 49235 49235 27845 49235
431561,None
538277,None
49320,24852 25272 10603 8193
2011561,19660
3039181,24852 47766 47766 47626 47626 21137 21137 21137 21137
2647476,None
3217053,329 27845 27845
1031885,27086 47626 27086 27086 27086 27086 34358 34358 29307 33568
2145770,31720 1463
1074306,None
342280,48364 18234 21137 39928 13176
452478,23909 23909
1681647,24703 24703 17008
3148726,48552 24852 13643 28157 29928 46844
265313,19348 19348
1114356,24852 16797 16797 16797 16797 5077
348161,24852 38739 38739 38739 43772 43772 49520 33716 33716 33716 33716
2514784,47626 4605 4605
2042839,554 18691 41771 1447
1779050,5785 24852 36011 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 30489 30489 30489 30489 30489
2322471,16797 43352
177207,None
3088314,None
2886937,None
1398519,33911 10482 16848 22141 22141
2983441,5785 5785 5785 5785 5785 35914 33754 33787 33787 33787 33787 33787 33787 33787 33787 33787 33787 33787 4957 33787 33787 33787 33787 33787 4957 33787 33787 33787 33787 33787 33787 4957 33787 33787 33787 33787 33787 33787 4957 33787 33787 33787 33787 33787 33787 4957 33787 33787 33787 33787 33787 4957 33787 33787 33787 33787 33787 4957 33787 33787 33787 33787 4957 33787 33787 33787 33787 4957 33787 33787 33787 33787 4957 33787 33787 33787 33787 4957 33787 33787 33787 4957 33787 33787 33787 4957 33787 33787 33787 4957 33787 33787 4957 33787 33787 33787
669970,47626 47626
357588,None
1945640,30353 13944
67834,329 329 13176 47209
3090293,13176 21267 27845
1173562,47626 47626 24852
1729437,43154 196
1208073,None
2127359,24852 21137 4920
1777357,13176 47209 31717 31717 31717 31717 31717
1294211,24852 28204 28204 28204 28204 13866 10070 3990 3990 10070 3990 3990 3990 3990 3990 3990 3990 3990 3990 3990 3990 3990 3990 3990 3990
3110776,None
2006211,13176 12817 48370 48370 22617 48370 48370 43961 43961 32691 48556 32691 48556 32691 48556 1447 33493 48556 32691 48556
188580,196
410287,22935 22935
1495252,47766 15290 15290 15290 15290 15290 15290 15290 15290 15290 15290 15290 15290 15290 15290 15290 15290 15290
3047018,24852 44799 9076 8424 27020 27020 27020 27020 27020 44799 8424 27020 8424 8424 44799 8424 8424
2491645,13176 47209 47209 47209 47209 47209 47209 21137 21137 21137 21137
2941506,13944
1599634,13176 39275
2704323,26900
2651704,4605 4605 24852 4605
2420492,44632
1992576,None
2663481,24852
961994,19660
3118474,6184
1260293,9124 34217
2673703,27325 21005
196581,47626 27323
3389100,196
1076729,41220 24964 34126 24852
1150061,38400 24852
2546763,13176 47209 47209 47209 47209 47209
1310817,24852 14870 14870 14870 24799 24799
1340083,None
1859536,16696 13944
1171743,1940 1940
832256,24852 44142 44142 44142
3357515,41651 29487 29487 5025 5025 5025 5025 5025 5025 5025 5025 5025 5025
2126869,196
514122,33120 20842
1955423,5782 5782
360806,12606 39276
3190770,19660 19660
149505,43530 40332 24852 40332 40332 40332 40261 40332 4778
2045391,19660 4920
3348262,None
2455485,15424 15424 25554
845553,24852 30696 30233 30696 30696 30696 30696 5077 5077 5077
204055,44632 7035 7035 7304 47626 47626
2499414,24964 24964 24964 24964
214124,13176 47209 47209 47209 21903 21903
1103397,23909
991123,None
2812421,None
2021415,None
629968,9075 24852 12805 19604 49520 49520 37132 8908 8908 12738 4778 1521
133668,24852 47626 47626 47626 47626
1573092,47209 21903
3085395,46667 46667 24964 24964
2625257,44177 39993 39993 39993
2141966,24852 4210 9076 9076
1395534,None
1008524,None
3038299,None
2140801,38689 39180 39180 39180 27344
3341518,None
359073,27966 13176 21137 21137 21137 47209 21137 21137 21137 21137 21137 21137 21137
579175,None
224887,None
3371947,None
579157,24852
1492377,20561 16797 16797
2314747,None
3375769,47766 6046 26209 26209 29487 29487
1417819,31964
1841244,9124 34217 31766 34217 34217 34217 34217 34217 34217 34217 34217 34217 34217
2089677,24852 27845 38689 21137 21137 21137 21137 21137 21137 21903
2026149,24852 5450 5450 5450
2824062,36316 36316 10690 36316
697590,24852 47766 47766 21903
2710496,24964 47626 24852 5450
2946217,13176 47209
1226652,47766
755344,None
248786,42806
2908351,30233
2132853,47209 13176 47209 5876 24964 24964 22935 24964
939655,40063 40063 31231 6300
1075818,24852 28199 28199 28199
435083,19348 47766 47626 47626 29487 47626
1611034,24852 40332 40332 40332 40332 40332 40332 40332
3202416,13176 21137 47766 47766 21137 21137 21137 21137 42585 21137
3254230,27966 27966 27966 36316 33791 33791 33791 33791 33791 33791 33791 33791 33791 33791 44156
2603935,13176 33129 34969 34969 21927 41771 43961 41771 34969 41771 15872
860013,32650 32650
2716235,24852 27845 27966 27966 12614 47626 47626 47626 21137 21137 21137 21137 21137
3114383,None
2415139,24852 49235 28204 28204 28204 28204 28204 28204 28204 22825 22825 22825 22825 4920
2539419,34050 5782 5782 5782 5782
460312,24852 47209 47209 47209 11520 21903
2524929,27845 27845 13176 21137 21137 21137
2337657,15221 44042 5782 41534 46522 29487 5025 38154 46522 18987 14634 14634 14634
2649802,329 47209 13176
2010912,39180 24852 21137 21903 4920 21903 21903
1947615,42240 38371 34355 18091 18091
1346940,13176 47209 45007
228379,33198
1803533,19660
1751904,24852
2948583,13176 47766 47209 22035 22035 43961 43961 43961 43961 21137 21137
3146353,13176 35221 35221 8309 8309 8309 8309 8309 8309 8309 8309 8309
1714194,None
121168,None
148834,27521 22935 24964 24964 13176
77455,21709 35221
626636,13176 40939
858148,29447 13176 10070 30233 30233 30233 13166 13166 10070 10070 10070 10070 10070
2197450,13176
1510279,24852 38689 21137 21137 21137 21137
2165454,43209 43209 43209 24852 7631
2562788,27845 21137 21137 22035 22035 22035 22035
2557552,27845 24852
2649018,24852 45066
2198417,19660 21903 21903
621423,27845 24852 27845
1460926,11520 13176 27966 27966 47209 47626 47209 27966
698182,None
3043051,None
3140896,24024
1843359,13176 30489 45066
1220332,None
2718550,21903
2413789,38944 24852 24195 31766
1437724,31231 19348 49235 16797 16797
230913,26165
1432332,16797
1940275,24852 13166 27966 27966 21137 21137 21137
830723,27985
2420913,44799 24852 44799 44799 1181 1181 44799 44799
800448,1463
1000347,4724 4724 11365
1997667,45007 27104
1851099,11520 26209 26209 26209 26209 26209 26209 26209 26209 26209 26209 26209 26209
801077,13176 45066 21903 42265
19443,47766 47766 47626 47626 26209 26209 26209 26209 26209 26209
2252706,47766 30489 42585 42585 21903
367645,4210 5785 5785 5785 5785
2714777,5450 26209 26209 26209 26209
1881189,24852 12606 12606 12606 12606 12606 12606 12606 12606 31683 3562
673084,4210 4210 23909 44799 4377
2966952,None
2080183,None
2103373,13176
1069295,27845 13176 27845 27845 27845 6104 21903 21903
2310607,24852 44632 27086
2030262,47766 47626 21903
2940204,329 11520 11520 11520 18531
2156851,None
2707336,13176
504816,None
2321706,None
2715459,25890 49683
2252669,16997
1904132,13176 21137 21137
735090,None
2074825,24852 47766 47766 47766 47766 21137 21137 21137
1700287,35507
3159724,9076
983407,1940 23909
2485486,20772 43772 43772
2927376,5479
3003696,None
1628822,47209 13176 5450 5450
233593,21292 21292 21292
989407,24852
3189328,12341
1081560,38689 24852 38689 27845 27845 21137 21137 21137 21137 21137
518686,2120 11520 38739 38739
272272,5479 19660
1442612,13944 42731 42731 10957 10957
393710,None
2270397,24852 5782 34234 5782 5782 31683 34234 5782 31683 31683 31683 33894 43263 49352 37449 37449 5782 5782 33894
1385255,24838 11520 47209
910241,22872
248380,None
2175566,24852 5450 5450 11777
3260116,24852 47626 47626 47626
2280345,13176 33198 2086 2086 33198 33198
1564485,36011 36011 36011 47209 47209 47209 47209
2636301,20955 16696
142460,47525 26552 26552 12529 22093 31160
709048,24852 30233 30233
1492886,35951
3410298,47626 4605
3224081,16696 24703
250609,24852 5450 5450 11777 11777 11777 21137 21137
1743450,None
78696,None
1596343,38768
2824728,47626 44142 15290 47626 44142 44142 47626 44632 47626 47626
730878,None
94756,23909 23909 23909 4210 23909 13866 10613 28647 28647 28647 28647 28647 24852 28647
321813,26076
1660033,1952 32747 29309 29309 29309 44536 44536 44536 44536 44536 44536 42352 46189 29141
2944868,49683
575563,27845 27845 27845 27845 7559 7559
461793,4210 41290 41290 35752 41290 27796 41290 27796
482860,5785 30233 1463 30233 30233
1306391,None
504352,27845 44632
2912038,40332 40332 40332 33614 33614 35042 35042 35042 24852 15290
425798,24852 5450 21137
781680,2536 42240 40592 38371 12652
1471561,24852 21903 21903 21903 21903 21903 21903 21903
1906511,19325 27796
3030697,10957 10957
576766,12013
3403913,13176 21137
2020152,None
2516151,None
1988178,13176 21137 21137 21137
1777334,32478
1700253,16797 24852 46842 46842 46842 46842 46842 1069 44042 38185 13481 13481 13966 16953 44234 14519 28221
517845,24852 47626 35921 38400
2390864,32566 13176 26209 26209 26209 27323 27323
1777273,24852 47766 47766
2834349,None
1394059,13176 32655 1710 32655 32655
1316996,9203 1409 8710 1409 9203 15842
3235418,13176 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 47209 21137 21137
767245,23410 17008
2658619,47766 14084 15984 24035 38312 15984 38312 24035 24035 21903 21903 21903 21903 24489 24489 12932 20995 20995
2992240,24852 47766 21903
927117,37710 39657
2825991,5479
2966733,3957 47209 19057 35951 21137 21137 21137 8021 48716
2630079,13176 43394 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 48476 20631 20631
1710993,41131
231509,19660
2894915,24852 45066 45066 45066 45066 45066 13198
2791567,32566 13176
1878675,23909 196
2645641,24186
2307300,None
2990096,5479 13176 47209 47209
3391420,None
2279885,None
925814,24852 27966 21137 39877
2612254,27325 46069 46069 19125
3185425,24852 21137 45763
2914481,31717
3072395,5818 43772 43772 48205 48205 48205
77985,24852 47766 47766 47766 21903 4920 21137
753517,34358
7387,47766 47766 47766 47766 47766
723147,45613 24852 24195 5699
1087597,None
2017878,24852 1463
716143,24852 5782 5782
1701740,13176 47209 47209 28204
1642459,None
2279113,13176 16797
388145,13176 30827 30827 30827
212996,None
938512,None
2557397,33198
2907637,13176 43352 43352
2265929,8859 39275 8859 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 33000 36534 42208 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553
1764169,47209
731383,None
3104976,5818 47626 5818 5818 5818 43772 5818 15290 15290 43772 28993 44142
1410981,None
2181564,None
583554,None
764686,13176
2333394,21903
718407,44177 29487 39993 39993 39993 29487 39993 6789 5025 5025 5025 5025 5025 5025 35042 5025 5025 5025 5025
599351,49520
2645646,25466 19660 47209 47209
827452,None
1471156,19660
477309,22667 41498
1513712,6948
1884903,47766 4605 24964 8424 8424 8424 8424 8424 8424
797352,47977 5771 5771 5771 5771 27117
1810982,42479
927247,24852
3395742,13176 27845 27845 27845 22035 21137 21137 21137 21137 21137 21137
3162485,47209 33198
1450354,23909 23909 23909 8859 19863 25601 23909
548040,47766 47626 26209 26209 26209 26209 26209
2044917,27845 13176 47209 47209 47209 21903 10749 10749
3230957,27845 13176
862036,24852 45066 45066
1589502,15472 47141 47141
2972753,37710
2258665,24852 44142 44142 44142 14897 39993
2768270,13176 43352 43352
1833275,None
351430,None
1687568,13176 47209 47209 45948 38944
3237413,27845 27845 27845
1864454,None
1423513,13176
3332256,5479 38944 38944 29388 29388 9463
3395725,41276
2612213,None
2214161,41290 44177 23734
1745449,24852 47766 47766 47766 21903 21903 21903 21903 21903 21903
248775,None
229679,47766
2450647,27845 27845 27845
987097,29447 29447 29447 21137
1536521,25890
3294933,31717 34126 34126 34126 34126 34126 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553 31553
507890,24852 5077 5077 5077
2012483,13176 47209 47209 27966 27966 27966 27966 21137
470538,None
595332,28647 41406 41406 29471
106413,24852 5450 11777 16797 16797 21903 21903 16797 21903
95805,34126 34126 39812 39812 39812
1743749,27845 27845 27845 43643 43643
2795374,24838 5450 24852 5450
615421,27086 24852 45066 45066
789142,47209 47209 47209
3104520,29487 29487 23734 27323 27323
794289,13176 21137 21137
2295485,None
2731817,11520 13176 47209 11520 47626 47626 47626 47626
1280014,3957 14084 14084 26165 10753 10753 14084 21903
1242127,24852 47766 47766 47766 5450
561144,24852 11712 11712 11712 11712 11712 11712 11712 11712 11712
2074232,24852 25146 35383 28204
2818172,45190
1826553,13176 47209 47209 47209 47209 47209 47209 10749 10749 10749 10749 10749 10749 10749 10749 10749 10749 10749
1594155,47141 47141
3222133,12606 1940 1940 33894 35915 31960 1940 32650 5386 1940 21333 14147
1074135,24852 28204 28204 28204 28204 28204 28204 28204 28204 28204 28204 28204 28204 28204 28204 28204 28204 28204
1908915,24852 47766 43772 43772 43772 26209 26209 26209 29487 43772 11461 11461 11461 11461 11461 11461
376479,20082 24852 5077 5077 5077 14381
616960,13176 47209
2587908,20082 24852 21137 21137 21137 21137
2220019,None
2409398,None
238530,24852 47766 47766 47626
1277507,24852 5450 5450 5450
1528064,24852 5077 40332 5077 22788 35850 35850 26530 32271 12738 1330 1330 48118 45037 4895 10022
3159664,None
3379271,None
124449,24852 47766 47766
3083898,None
1254528,33572 13176 47209 21137
2208543,29487 29487 29487 29487
2765453,13176 27845 27845 21137
3034022,31651
1976271,10957 23102 10957 20955 20955 27796 14519
1815623,24964 24964
1445655,None
1279812,None
3070939,16797
1504397,25138
1871159,39276
2820563,38689 24852 47766 47626
2952283,16797
3180564,19660 21903 25931 25931
938098,38444 42240
63059,47766 47209
2483252,27845 24852 27845 21137 21137 21137
3027033,24852 34448 34448 34448 34448 34448 2611 34448 34448
363390,27966 27966 21137 39275 39275 39275 39275
3323575,None
3221689,47766 24852 47766
2665006,44632
2855729,None
1924974,13176 19660
1790006,13176
3114980,13882
697211,48220 15984 15984 48220 15984 15984
3021437,None
397126,24852 47766 47766
1628421,13176 47209 47209
1487379,4605 49098
2583565,35056
2303671,28199 24852 16797 16797 17122 17122 5819 28199
2222600,16797 5077 5077 5077 5077 5077 5077
3312238,24852 1511 35921 35921 35921
3079088,329 329 47209 47209 47209 47209 21137 21137
3374088,45064 45064 45064
3245472,24852 47766 47766 47766
1292407,13176 27966 47209 41950 16759 16759 16759 16759
1891172,27845 31720 27845 27845 27845
1638442,24852 29487 29487 34487 34487 34487 34487 34487 34487 44799 44799 34487 34487 34487 34487 468 34487 44799 44799 26530 34487
2924289,43789 45007 45007 45007 45007 45007 47209
1938149,14491 37003 6891 37003 6891 37003 37003 6891 6891
1567445,35221 36865 28465 33787 13176 47766 47766 21903 21137 21137 21903 21903 21903
1142091,27966
200816,19660
1120294,None
849617,47209 47209 13176 47209
1183388,27845 11520
3192629,19816
2478128,24852 22959 24231 24231
1652207,13176 49235 41793 47521
1262891,24852 47766 47766 47766
1416768,47626 47626
414,17530 4952 4952
227246,13176 39275 39275 39275
1163348,5479 47766 24852 47766 21903 47626 47626 47626 47626 35547 47626
377126,35628 24852 42450 42450 42450
2405438,None
2296952,24852 16797 16797 16797 16797 16797 16797 16797 16797 16797 16797 16797 16797 16797 16797 16797 16797 16797
2065628,None
1605738,24852 47766 47766 47766 47626 47626 47626
393585,27845 21137
1486709,13176 19057 21137 19057 19057 19057 21137 21137
1356262,None
779174,None
3288141,47626 47626 47209 34358 34358 8518
1491509,None
2305201,47209
1388394,None
3347272,44632
433848,47766 47766 47766 47766 47626 8424 8424
2756646,None
2581708,37436
3274588,21903
1064538,13176 6184 12341
1225902,8859 8859 8859 47626 47626 47626
2598771,47766
377496,13176 27966 47209 47209
3114862,37919
2264210,5782 24852
3229061,47766 24852 47766 47766 21903 21903 21903 21903
1378642,20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114 20114
3085249,20561 20561 20561
2452287,4210
1124742,44632 14947 35221 35221 35221
2477116,24852 432 13263 13263 13263 13263 9076
660248,47766 47766 47626 47626 47626
1338195,9088
1775399,13176 34197 14853 37897 24216 34423 34423 37897 37897 405 34065 37897 34065 37897 34065 48848 37897 34065 34423 37897 34065 34423 37897 34065 34423 37897 34065 34423 37897 34065 34423 15182 37897 34065 37897 34065 37029 37897 37897 34065 34423 37897 37897 34065 34423 15182 37897 34065 37897 34065 37029 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897 37897
2780077,34386 12212 24004 12276 36307 12916
1341328,38511 35956 35956 35956 30744 30744 38054 30744 30744 31747
1757055,44632 44632 24852 44632
1577144,18175 19604 16797 16797 16797 19604 17122
523473,36425
1950598,13176 47209 47209
2412288,None
2944150,24852 47766 47766 26209 47626 47626 42240 9076 9076 48118 9076 9076 9076
712744,13176 5450 5450 21137
2091035,None
1770388,None
3302449,None
3390299,47766 42585 42585 42585 42585 42585 42585 42585 42585
2628013,None
454796,13176 43352 39275
1887359,11365
3411088,44632 35221 35221
3385882,None
829732,13176 27966 24838 3957 47209 47209 27966 47209 47209 3957 3957 3957 3957 3957 3957 3957 3957 44632 3957 3957 44632 3957 3957 44632 3957 3957 44632 3957 3957 44632 3957 3957 44632 3957 3957 44632 3957 3957 44632 3957 3957 44632 3957 3957 44632 3957 3957 44632 27966 27966 3957 40268 3957
671011,32141 39464 19348 24852 10957 15820 15820 22559 34217 34217 44536 44536 15820 15820
1458988,None
2610362,20082
2473712,32566 32566 27966 27966 24852
1539870,33722
2915494,None
1697995,45190
1404506,6184
3048500,37710 37710 37710 37710
3234366,24852 47766 47626 4605 8424
858239,None
404950,2536 23380
3132853,24852 47766 29345 38511
112579,13176 27966 47209 47209 47209 47209 47209 47209 47209 21137 5876 5876 5876 5876 5876 5876
605128,None
2853876,None
1108791,None
432440,33027 33027 33027 33027 33027 33027 33027 33027 8030 15231 1330 19863 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330 1330
1097372,19348 24852 45066
2580670,7350 47766 24184 24184 24184 24184
301246,23909 23909 23909
797777,47766 47626 47766
1151242,27845
3390425,13176 13176 47209 47209 47209 47209 47209 21137 21137 21137
586669,24852 32655 5077 5114 5114 14211 14211 43875 14211 43875 14211 43875 14211 43875 43875 14211 43875 43875 14211 43875 43875 14211 43875 43875 14211 43875 43875 14211 43875 43875 14211 43875 43875 43875 14211 5114 5114
1324858,12341
2316317,12341 12341 12341 12341 12341 12341
1827154,None
512699,48186 13176 47209 21137 21137
3045864,None
1080031,None
2988914,16797 16797 43772 32650 32566 27360
1619442,47766 4920 24852 47766
3198003,47626 26209 4605 4605 4605
2347603,24852 21903 21903 21903 47626 47626
1993308,None
917367,33198 26209 26209 43772 21927 41771 26209 26209 43772 21927 31506 33493 33493 33493
1658079,13176 5450 21903
192534,15424 15424 45190 33852 33852 15424 15424 15424 5450 32888 3800 38949 3800 42240
1587667,23410 47977 11123 37158 37158
1041531,24852 29487
3048207,43739
2345646,None
2746064,13176 27966 21137 47209 47209 47209 47209 30391 30391 30391 30391 30391
2974267,42447 42447
1135416,24964
896071,5535 26209 26209 26209
2272208,1729 1729
117423,None
3241985,1463
636498,17008
1610968,None
2073829,None
3300532,13176 8859
302977,24852 16797 16797 4920 4920 4920
263319,28842
3315229,11520 18531 18531
50819,8386 26689 24852 15134 22017 1006 2245 22017 22938 22017 2245 22938 22017 2245 25495 25495 32331 2245 16797 16797 4137 47626 24852 9076
3117443,17316
3285598,29447 13176 21137 21137
2908528,None
2492503,13176 47209 47209 47209 21137
